post_id	post_text
769535003755622000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769535025587060000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769535045644062000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/nu4XS0S2SU
769535075365089000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769535120428720000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769535125516320000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769535146374598000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769535170181419000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient developed symptoms on Aug 25; tested positive for Zika on Aug 27 https://t.co/
769535300188069000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient now hospitalised in CDC; currently "well and recovering" says MOH, NEA https://
769535349039124000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769535495160279000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient now hospitalised in CDC; currently "well and recovering" says MOH, NEA https://
769535519806017000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769535547513507000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769535740539768000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/sNjoDfRtxD
769535956676284000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient now hospitalised in CDC; currently "well and recovering" says MOH, NEA https://
769536006903083000	@ChannelNewsAsia: "BREAKING: First case of locally-transmitted Zika virus infection reported in" #1 in #Singapore https://t.co/7UJIHP16j1
769536045771743000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769536099718930000	RT @ChannelNewsAsia: Marine Parade TC stepping up preventative measures around Aljunied Cres after #Zika case https://t.co/YoIKwMx3ox https
769536225262776000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769536256917147000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769537187851427000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/NorXsEEbkI
769537270462320000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769537270462361000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769537413370617000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769537842355679000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769537973977096000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769538749378068000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769539049799290000	First haze, now Zika. Please be careful guys! https://t.co/4Q4WRSQMYS
769540094302818000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769540157418668000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769540249487679000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769541074150838000	wow zika is already in sg ???? https://t.co/v8LG1tdtWl
769541112377716000	RT @IamAbataFitness: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/KO2SM78Xw0
769541173392257000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/YqKabOJh8J
769541453227827000	RT @suhaimisombo: wow zika is already in sg ???? https://t.co/v8LG1tdtWl
769541615996121000	#Zika News: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/eHSbUyNivc #PathogenPosse
769541722275614000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769541893994651000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769542350859227000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/MoJnOvHHeS
769542513984057000	Mosquitoes in #Singapore transmit #zika. Hope we don't see outbreaks like #dengue! https://t.co/gknGdxpLSu
769542989517512000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769543772229152000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769543899702439000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient now hospitalised in CDC; currently "well and recovering" says MOH, NEA https://
769545726963527000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769545849722572000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769546058854600000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769546722737389000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769547022563053000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769548692932091000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769548790353178000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769549035287945000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/pvCJGsliL5
769549576336400000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA - Channel NewsAsia @vadivale https://t.co/Btydi4rTn4
769550188021026000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769550264055451000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769550394745692000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/Ax184L0Kz2
769550488521936000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient developed symptoms on Aug 25; tested positive for Zika on Aug 27 https://t.co/
769550812200644000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769550968350396000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769552548701151000	Oh shit. The first case of locally-transmitted #Zika has been reported in #Singapore. https://t.co/4H6ULnsvDE
769552713780760000	First case of locally-transmitted #Zika virus infection reported in #Singapore: MOH, NEA https://t.co/9p6nM6ypOY #ameriporean
769552744462053000	First case of locally-transmitted #Zika virus infection reported in #Singapore: MOH, NEA https://t.co/DAeQ3z7FE7... https://t.co/3QGYMNGwHJ
769552774375743000	First case of locally-transmitted #Zika virus infection reported in #Singapore: MOH, NEA https://t.co/9p6nM6ypOY... https://t.co/DX7NA2q56B
769553466918395000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/W2QbL3nIpr
769553523197345000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769553691426770000	RT @scoo_ps: CNA | First case of locally-transmitted Zika virus infection reported in Singapore: https://t.co/C13sRpTy13 #sgnews https://t
769554176967708000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769554498092167000	[CNA] Marine Parade Town Council stepping up Zika preventive measures https://t.co/kVh9u9DLzu #SGnews
769554516500967000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/Qbm2GUKdg5 #singapore
769554609580941000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/DmxgIL1ltx
769554642917359000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/w07ken1O6N
769555136351875000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769555497322151000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/atnhXJwUWq
769555537268772000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/IpwI32yfzJ
769556889076133000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/gZh23Lo5ra
769557348666908000	Marine Parade Town Council stepping up Zika preventive measures: The MP for MacPherson said she is "deeply https://t.co/iZWwM2cY7A
769558146847117000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/ZPWJxRECqP
769558192317616000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/NbSMPXNoRI
769558419682447000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769559147155120000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/Myai42PJuh
769559169204559000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/S3IfYpRFXc
769559238020468000	dlvr - Marine Parade Town Council stepping up Zika preventive measures https://t.co/RtYphqmU5I
769559248036438000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/eo6PbGOlyA
769559251136106000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/hcvC2W8Xi6
769559602115452000	Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co/xImDE9g1qW
769559992185659000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769560356704296000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769560423670566000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769560454691639000	Oh dammm zika has reached singapore https://t.co/xLl5Djpiqz
769560533297008000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769560658157395000	#3Novices: Marine Parade Town Council stepping up Zika preventive measures - Channel NewsAs https://t.co/NcEeoY01f2 https://t.co/3M4Jyi1Bmz
769560742680891000	#news #business Marine Parade Town Council stepping up Zika preventive measures https://t.co/AVupR9gD9o #singapore
769560760343072000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/npSN7Mqu3H
769560974869213000	RT @ChannelNewsAsia: Marine Parade Town Council stepping up Zika preventive measures https://t.co/hcvC2W8Xi6
769561175163973000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769561396778369000	CNA | Marine Parade Town Council stepping up Zika preventive measures https://t.co/PuZbv1Libv https://t.co/iXRoX7e03r
769561400234512000	CNA | Marine Parade Town Council stepping up Zika preventive measures https://t.co/G7tnakHmnT https://t.co/tK6Sg5LLu5
769561405481623000	CNA | Marine Parade Town Council stepping up Zika preventive measures https://t.co/2s4J0NPDqb #sgnews https://t.co/qiMUQgHnhL
769561407192899000	CNA | Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/IHcvXd9Sga https://t.co/VDrBH2PkuR
769561418362269000	CNA | Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/0TuJtqb1rM https://t.co/MQXE1qTKPI
769561719630761000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769561800052355000	Marine Parade Town Council stepping up Zika preventive measures: The MP for MacPherson said she is "deeply co... https://t.co/sr1r0pnASY
769561800878596000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: The Singapore National O... https://t.co/3C8ppCQZtn
769561955929423000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769561980071976000	[CNA] Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/noew97JJrT #SGnews
769561984232718000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/wlIKyC3tvc
769562044907524000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/nk0oycRIfB #singapore
769562375209021000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/LYZOHktNim
769562639655501000	RT @ChannelNewsAsia: Marine Parade Town Council stepping up Zika preventive measures https://t.co/hcvC2W8Xi6
769562964747747000	RT @SGnews: [CNA] Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/noew97JJrT #SGnews
769563062365859000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769563876266344000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769564481198448000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/0qltDKaoUe
769564506024452000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/NroyA8hORA @rdivia @somitapal
769564542997176000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769564864238931000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: SINGAPORE: Athletes and ... https://t.co/xk76ZUNbG4
769565173614903000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: The Singapore National Olympic https://t.co/4MsTKVAaIu
769565273590554000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/1k64227x9K
769565422039347000	NEWS: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/JlQTeR8iJI https://t.co/ZoDqZwa6bb
769565464095698000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/NELZ19uJak
769565582693961000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/waoJfiLFUs
769565682291843000	RT @asiankudos: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/1k64227x9K
769566013654441000	Sing CNA: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/gUZ9hOELXl
769566017265729000	RT @drmandark: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/NroyA8hORA @rdivia @somi
769566192369565000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MGEwccdskW
769566194026242000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: The Singapore National O... https://t.co/Sb1VuAN2qY
769566698592694000	#SGnews: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNO https://t.co/WIDpeTnmBP https://t.co/Eu9ZfXjh63
769566800283521000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769567542427865000	dlvr - Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/GaS2TBYssF
769567558852747000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769567559238627000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/rA2xCzkbr6
769567562610860000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/uHu2mDGXvi
769567698091073000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769568736005136000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769568738710474000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: SINGAPORE: Athletes and ... https://t.co/9hKqtOCKWm
769568748282011000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769568766648721000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769568832381784000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769568884999483000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769569015165485000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/FBqoRzndBW
769569806190276000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/24U5f9Y4Co
769569954509099000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769570263973277000	[News] Marine Parade Town Council stepping up Zika preventive measures https://t.co/jwA5uhA3Kn
769570265210589000	[News] Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/eSJRoLoqRT
769570273771126000	DTN Singapore: Marine Parade Town Council stepping up Zika preventive measures: The MP for MacPherson said sh... https://t.co/LEXzMju83Q
769570274500943000	DTN Singapore: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: The Singa... https://t.co/F3tZjrCoNN
769570282432409000	DTN Singapore: Marine Parade Town Council stepping up Zika preventive measures: The MP for MacPherson said sh... https://t.co/TUGu9YO9Nl
769570283191578000	DTN Singapore: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC: The Singa... https://t.co/0asGMCuTGe
769570309275910000	Marine Parade Town Council stepping up Zika preventive measures https://t.co/DERprjf1vC
769570316607639000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/vOirl5la9g
769570468546306000	RT @ChannelNewsAsia: Marine Parade Town Council stepping up Zika preventive measures https://t.co/hcvC2W8Xi6
769570482496507000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769570502192934000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769570679033167000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769570699685998000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769571718578831000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769572013409079000	RT @ChannelNewsAsia: Marine Parade Town Council stepping up Zika preventive measures https://t.co/hcvC2W8Xi6
769572908607770000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769575144431890000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769575824806731000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769575975050809000	https://t.co/PtMsFvKaUv SOMEONE GOT ZIKA IN SG
769576905435705000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/ItrZgKMsJf
769577030266478000	CNA | First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/feEr9uGOU2 https://t.co/3qpOHk5z5c
769577042522189000	CNA | First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/HafJU9nkto https://t.co/awiYUFiRbt
769577052458487000	CNA | First case of locally-transmitted Zika virus infection reported in Singapore: https://t.co/C13sRpTy13 #sgnews https://t.co/zUSLbWoYVY
769577778823913000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/nWcmgqQWeZ
769577784377171000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/G37QOeaTmZ
769578614299910000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769579288836182000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769580759195660000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/JxRzDgPZ5z
769581388697788000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/NuY897xAsH
769581912176234000	#OpenFollow Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - https://t.co/OoZPej6Sgr #Singapore
769581920007000000	#OpenFollow Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - https://t.co/luoKyDbxql #Singapore
769582379115634000	RT @drmandark: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/NroyA8hORA @rdivia @somi
769584397007802000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/FKoPdAWilR #Rio2016
769585245217779000	RT @ChannelNewsAsia: Marine Parade TC stepping up preventative measures around Aljunied Cres after #Zika case https://t.co/YoIKwMx3ox https
769585697086922000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/0rkCAgJAWW
769586400949698000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769586526929969000	So WTA final will be without @Simona_Halep right???! Now show us how much you are afraid of Zika!!!! https://t.co/i1oXjrM8oR
769590937345335000	RT @ChannelNewsAsia: Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/MP3yW02QgY
769591033965350000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769591248248197000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769591304397266000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769592091441704000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769592101155672000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769592360388800000	CNA | First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/feEr9uGOU2 https://t.co/z6fNVEW70j
769592361382846000	CNA | First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/HafJU9nkto https://t.co/xdMj2rB9lv
769592632259416000	CNA | First case of locally-transmitted Zika virus infection reported in Singapore: https://t.co/C13sRpTy13 #sgnews https://t.co/9R8p9BNTc4
769593484671979000	First case of locally-transmitted Zika virus infection reported in https://t.co/4h4r1kwp9U #Zika #ZikaVirus https://t.co/Y08f02xhB6
769595619497250000	RT @ChannelNewsAsia: First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/D2IhlLC9a5
769599557244100000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient developed symptoms on Aug 25; tested positive for Zika on Aug 27 https://t.co/
769599565137719000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient now hospitalised in CDC; currently "well and recovering" says MOH, NEA https://
769599577737400000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769605789824626000	RT @ChannelNewsAsia: Locally-transmitted Zika case: Patient is 47-year-old Malaysian living in Aljunied Crescent https://t.co/YoIKwMx3ox ht
769608466444845000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769609106264993000	RT @ChannelNewsAsia: 3 others living or working in Aljunied Cres preliminarily test positive for #Zika: MOH, NEA https://t.co/YoIKwMx3ox ht
769612070002102000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA - Channel NewsAsia https://t.co/q0r61fcFFt
769612777753161000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/3Z9NaeffOJ #Singapore
769616109469302000	#zika bullshit virus reaches #Singapore https://t.co/D306X7lVHr
769623011422932000	Locally transmitted Zika in Singapore. https://t.co/x5VBUJlybx
769624069339615000	CNA | Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/IHcvXd9Sga https://t.co/Eyu7MivbC3
769624083382185000	CNA | Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC https://t.co/0TuJtqb1rM https://t.co/vzigaeYYMZ
769628955586338000	Team Singapore athletes, officials from Rio Olympics 'symptom-free' from Zika: SNOC - Channel NewsAsia https://t.co/crX4Onibje
769629763069771000	RT @KaiHolloway: #zika bullshit virus reaches #Singapore https://t.co/D306X7lVHr
769633819074842000	RT @ChannelNewsAsia: Marine Parade Town Council steps up Zika fight after first reported case of locally-transmitted infection https://t.co
769633972401770000	RT @ChannelNewsAsia: Flyers on symptoms, dangers of #Zika virus spotted at Aljunied Crescent, where patient lives https://t.co/YoIKwMx3ox h
769640983239675000	First case of locally-transmitted Zika virus infection reported in Singapore: MOH, NEA https://t.co/zlCc6vnjBG
769643780005781000	RT @yomanhee: ?????? RT @ChannelNewsAsia: BREAKING: First case of locally-transmitted Zika virus infection reported in (cont) https://t.co/JSr
