POST_ID	POST_TEXT
755089320122261504	RT @ChannelNewsAsia: London, US shares up but global equities mixed https://t.co/bXCZueWAes
755089008426885120	RT @Isaiahuba: @ChannelNewsAsia #TyrantBuhari wit his murderous army can’t stop our quest for #Freedom #FreeNnamdiKanu #FreeBiafra https://…
755088721553129472	RT @ChannelNewsAsia: Indonesia's most-wanted terrorist possibly killed in battle with security forces https://t.co/FpSVX7VDrk
755088631220559872	RT @ChannelNewsAsia: SocGen seeks to push back trial date in Libya fund case https://t.co/NcH06ulIww
755088571745177600	RT @ChannelNewsAsia: Indonesia's most-wanted terrorist possibly killed in battle with security forces https://t.co/FpSVX7VDrk
755086407526391808	RT @JustinFulcher: Boat on fire in Marina Bay @ChannelNewsAsia https://t.co/2lB7AEMMnh
755084708216647684	@ChannelNewsAsia Singapore should be more than shopping and dining. Art should be promoted.
755084528117424128	RT @ChannelNewsAsia: Indonesia to confirm death of most-wanted terrorist Santoso https://t.co/FxHQZ69fMr https://t.co/AeoKNrfhC9
755084437411368960	RT @ChannelNewsAsia: Indonesia to confirm death of most-wanted terrorist Santoso https://t.co/FxHQZ69fMr https://t.co/AeoKNrfhC9
755084296566640640	RT @ChannelNewsAsia: Indonesia to confirm death of most-wanted terrorist Santoso https://t.co/FxHQZ69fMr https://t.co/AeoKNrfhC9
755083510545731584	RT @ChannelNewsAsia: Indonesia to confirm death of most-wanted terrorist Santoso https://t.co/FxHQZ69fMr https://t.co/AeoKNrfhC9
755083173936164864	RT @ChannelNewsAsia: Indonesia to confirm death of most-wanted terrorist Santoso https://t.co/FxHQZ69fMr https://t.co/AeoKNrfhC9
755082958264905728	RT @ChannelNewsAsia: Indonesia to confirm death of most-wanted terrorist Santoso https://t.co/FxHQZ69fMr https://t.co/AeoKNrfhC9
755082864119513088	RT @ChannelNewsAsia: Body of Chinese man found floating in waters off Pulau Payar near Langkawi https://t.co/MyowRQuAwh https://t.co/zRwG4k…
755081006391042048	RT @ChannelNewsAsia: Former Turkish air force chief confesses to plot coup: State media https://t.co/EPGIcBBm3z
755080812509339649	RT @ChannelNewsAsia: IOC vows 'toughest sanctions' after report confirms Moscow's broad collusion in doping https://t.co/sPhVrG0tdJ
755080578689490945	RT @ChannelNewsAsia: Singapore Art Museum appoints management committee after CEO steps down https://t.co/5mivACaof2
755080018988904448	RT @ChannelNewsAsia: Former Turkish air force chief confesses to plot coup: State media https://t.co/EPGIcBBm3z
755078119543873536	RT @ChannelNewsAsia: South China Sea disputes could upset Southeast Asia's peace, prosperity: PM Lee https://t.co/CxOJYFxMZz https://t.co/0…
755077249649504258	My preview of this week's #RNCinCLE via @ChannelNewsAsia https://t.co/RXAvMrJMTt
755077241537568768	Former air force chief confesses to role in plotting #TurkeyCoupAttempt https://t.co/FsW7KDYGrY https://t.co/GoljFoNraN via @ChannelNewsAsia
755076871340040192	Thx to @ChannelNewsAsia for concise interview on #Trump & his problems at #gopconvention
755076646386831364	RT @ChannelNewsAsia: JUST IN: Former air force chief confesses to role in plotting #TurkeyCoupAttempt https://t.co/hslyRmhuTx https://t.co/…
755076562785931264	RT @ChannelNewsAsia: South China Sea disputes could upset Southeast Asia's peace, prosperity: PM Lee https://t.co/CxOJYFxMZz https://t.co/0…
755075955396182016	RT @ChannelNewsAsia: JUST IN: Former air force chief confesses to role in plotting #TurkeyCoupAttempt https://t.co/hslyRmhuTx https://t.co/…
755075898349498368	RT @ChannelNewsAsia: South China Sea disputes could upset Southeast Asia's peace, prosperity: PM Lee https://t.co/CxOJYFxMZz https://t.co/0…
755075813641367552	RT @ChannelNewsAsia: South China Sea disputes could upset Southeast Asia's peace, prosperity: PM Lee https://t.co/CxOJYFxMZz https://t.co/0…
755050191699468288	RT @TODAYonline: Turkey suspends annual leave for over 3 million civil servants after attempted coup https://t.co/8dMAFyKxOu
755075599085953024	RT @ChannelNewsAsia: JUST IN: Former air force chief confesses to role in plotting #TurkeyCoupAttempt https://t.co/hslyRmhuTx https://t.co/…
755074672903933952	RT @ChannelNewsAsia: JUST IN: Former air force chief confesses to role in plotting #TurkeyCoupAttempt https://t.co/hslyRmhuTx https://t.co/…
755074092470898689	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755074070949920768	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755074052318830594	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755074023638175744	RT @ChannelNewsAsia: At least one medal: #OneTeamSG paddlers' goal at the #Rio2016 Olympics https://t.co/P47B4XzJ4b https://t.co/5anct30X92
755073818968756224	RT @ChannelNewsAsia: Many fitness trackers leak personal data: Study https://t.co/pJRjdEQOnD
755073129253339137	RT @ChannelNewsAsia: Many fitness trackers leak personal data: Study https://t.co/pJRjdEQOnD
755072611785269249	On air w @ChannelNewsAsia in 8 mins to talk about #Trump & #gopconvention https://t.co/NquzJ62Ag0
755072088143040513	RT @ChannelNewsAsia: Many fitness trackers leak personal data: Study https://t.co/pJRjdEQOnD
755071885738553344	RT @ChannelNewsAsia: Many fitness trackers leak personal data: Study https://t.co/pJRjdEQOnD
755070074625462273	RT @ChannelNewsAsia: 4th Baltimore cop cleared in death of #FreddieGray https://t.co/kPmKR7Gk13 https://t.co/JZFSHddBfs
755069728511492096	RT @ChannelNewsAsia: Ban all Russians from #Rio2016, says WADA after discovery of state-run doping https://t.co/vr4cxCF5Lc https://t.co/2MW…
755069304631021568	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755068428327620608	RT @SimonMarksFSN: Can Donald Trump unify the Republican Party at #RNCinCLE   I'm live at 12:15 @ChannelNewsAsia
755067509787627524	RT @ChannelNewsAsia: Greek court to rule Thursday on officers who fled #TurkeyCoupAttempt https://t.co/9XWu4RTXJW https://t.co/iaLLHAbI9w
755067453638529025	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755067343785590784	Can Donald Trump unify the Republican Party at #RNCinCLE   I'm live at 12:15 @ChannelNewsAsia
755066303531081728	RT @ChannelNewsAsia: 4th Baltimore cop cleared in death of #FreddieGray https://t.co/kPmKR7Gk13 https://t.co/JZFSHddBfs
755065526817128449	RT @ChannelNewsAsia: Britain to keep “leading role” in Europe: UK foreign minister #BorisJohnson https://t.co/2xlqOW5XXy https://t.co/yxdPE…
755065421829705730	RT @ChannelNewsAsia: 4th Baltimore cop cleared in death of #FreddieGray https://t.co/kPmKR7Gk13 https://t.co/JZFSHddBfs
755064343528476672	RT @ChannelNewsAsia: France’s Hollande booed during tribute to victims of attack in #Nice https://t.co/uZjMvB7rAy https://t.co/Irywq4QdQ6
755062965397819392	RT @ChannelNewsAsia: At least one medal: #OneTeamSG paddlers' goal at the #Rio2016 Olympics https://t.co/P47B4XzJ4b https://t.co/5anct30X92
755061640912003072	RT @ChannelNewsAsia: Ban all Russians from #Rio2016, says WADA after discovery of state-run doping https://t.co/vr4cxCF5Lc https://t.co/2MW…
755060455911993349	RT @ChannelNewsAsia: Ban all Russians from #Rio2016, says WADA after discovery of state-run doping https://t.co/vr4cxCF5Lc https://t.co/2MW…
755057997483761668	RT @ChannelNewsAsia: Greek court to rule Thursday on officers who fled #TurkeyCoupAttempt https://t.co/9XWu4RTXJW https://t.co/iaLLHAbI9w
755057198087016449	RT @ChannelNewsAsia: France’s Hollande booed during tribute to victims of attack in #Nice https://t.co/uZjMvB7rAy https://t.co/Irywq4QdQ6
755056944969375744	RT @ChannelNewsAsia: Greek court to rule Thursday on officers who fled #TurkeyCoupAttempt https://t.co/9XWu4RTXJW https://t.co/iaLLHAbI9w
755056829332238336	RT @ChannelNewsAsia: Greek court to rule Thursday on officers who fled #TurkeyCoupAttempt https://t.co/9XWu4RTXJW https://t.co/iaLLHAbI9w
755056558040416256	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755056379954626560	RT @ChannelNewsAsia: France’s Hollande booed during tribute to victims of attack in #Nice https://t.co/uZjMvB7rAy https://t.co/Irywq4QdQ6
755056368806162432	RT @ChannelNewsAsia: France’s Hollande booed during tribute to victims of attack in #Nice https://t.co/uZjMvB7rAy https://t.co/Irywq4QdQ6
755056134159933440	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755055848586477569	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755054766263111681	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755053935136690176	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755052280131432448	RT @ChannelNewsAsia: Robo-treatment: Local start-up @AITREAT creates robot to offer TCM treatments https://t.co/NdWzTvkdrX https://t.co/ELF…
755050186523619329	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755049474129485828	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755048585708777472	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755048395627048960	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755048223446675456	RT @ChannelNewsAsia: Runway damage after heavy rain cripples Manila airport https://t.co/y6esgVQXY9 https://t.co/O4oFYUuEtX
755048212134854656	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755048189804310529	47-year-old man arrested for murder of man at Boat Quay pub https://t.co/onYtC9QJR3 https://t.co/I2vf0DrLLy via @ChannelNewsAsia
755048146070233089	RT @ChannelNewsAsia: 47-year-old man arrested for murder of man at Boat Quay pub https://t.co/KaE1BxG3JE https://t.co/8mxM9zi2w3
755047945053929472	RT @ChannelNewsAsia: Signing of KL-S'pore High-Speed Rail MoU a "significant milestone" for bilateral ties: PMO https://t.co/T5GhuyeTKK htt…
755046780077608960	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755046581661937665	@chuabaobao @ChannelNewsAsia '5 drown trying to save their colleague who wanted to commit suicide in China river https://t.co/2Ygz4o7n4b
755046573181206528	RT @ChannelNewsAsia: Britain to keep “leading role” in Europe: UK foreign minister #BorisJohnson https://t.co/2xlqOW5XXy https://t.co/yxdPE…
755046295841017856	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755044521134522368	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755043892463099908	RT @ChannelNewsAsia: Runway damage after heavy rain cripples Manila airport https://t.co/y6esgVQXY9 https://t.co/O4oFYUuEtX
755043686174502913	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755042452533239808	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755042275512639495	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755041781377400834	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755041763224526848	RT @ChannelNewsAsia: 5 drown trying to save their colleague who wanted to commit suicide in China river https://t.co/84ZkowYAAx
755040854142623745	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755040853559652352	RT @ChannelNewsAsia: Indian student raped in 2013 attacked again by same men on bail awaiting trial https://t.co/hj3kQMkKbe https://t.co/kk…
755040588957782021	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755040115265679360	RT @ChannelNewsAsia: Russian sports ministry "directed, controlled and oversaw manipulation" of athletes' check-up results: Doping report h…
755039787812204544	RT @ChannelNewsAsia: Runway damage after heavy rain cripples Manila airport https://t.co/y6esgVQXY9 https://t.co/O4oFYUuEtX
755039758468812800	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755039727519010816	RT @ChannelNewsAsia: 5 drown trying to save their colleague who wanted to commit suicide in China river https://t.co/84ZkowYAAx
755039643863687169	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755039612221820928	RT @ChannelNewsAsia: JUST IN: KL-Singapore High-Speed Rail MoU to be signed on Jul 19 https://t.co/T5GhuyeTKK https://t.co/l8mWZDSLr5
755039304896749569	RT @ChannelNewsAsia: JUST IN: Anti-doping inquiry says Russian government was behind sports doping https://t.co/QFeQB184Bg https://t.co/WTD…
755039298139803648	RT @ChannelNewsAsia: WATCH: Singapore and Malaysia to sign MOU on Kuala-Lumpur-Singapore High-Speed Rail tomorrow https://t.co/T5GhuyeTKK h…
755039037585432578	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755038844672540672	RT @ChannelNewsAsia: Flash floods hit Penang area, flood Penang International Airport https://t.co/uiGr98WIhk https://t.co/fIWM4ZPTud
755038611230355456	RT @ChannelNewsAsia: Runway damage after heavy rain cripples Manila airport https://t.co/y6esgVQXY9 https://t.co/O4oFYUuEtX
755038065987424260	RT @ChannelNewsAsia: JUST IN: Anti-doping inquiry says Russian government was behind sports doping https://t.co/QFeQB184Bg https://t.co/WTD…
755037717654671360	RT @ChannelNewsAsia: Runway damage after heavy rain cripples Manila airport https://t.co/y6esgVQXY9 https://t.co/O4oFYUuEtX
755037690085707776	RT @ChannelNewsAsia: Runway damage after heavy rain cripples Manila airport https://t.co/y6esgVQXY9 https://t.co/O4oFYUuEtX
755037602869223424	RT @ChannelNewsAsia: 5 drown trying to save their colleague who wanted to commit suicide in China river https://t.co/84ZkowYAAx
755036611520245760	RT @yansters666: hello @ChannelNewsAsia any media coverage on Myanmar?
755036560890793984	RT @ChannelNewsAsia: JUST IN: Anti-doping inquiry says Russian government was behind sports doping https://t.co/QFeQB184Bg https://t.co/WTD…
755036314743939074	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755035909150552064	KL-#Singapore High-Speed Rail will boost #Malaysia's #economy: https://t.co/gk8wLfegDV @ChannelNewsAsia #infra #news https://t.co/pMiBRCRgny
755035598902087680	RT @ChannelNewsAsia: Russian sports ministry "directed, controlled and oversaw manipulation" of athletes' check-up results: Doping report h…
755035495416012800	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755035472464707585	RT @MalaysiaForAll: @ChannelNewsAsia wait 4 ticket pricing 1st,  project may even fail. From MY point of view most projections never achiev…
755035382446628864	RT @ChannelNewsAsia: .@UniofAdelaide, Ngee Ann Kongsi wind up joint education venture in Singapore https://t.co/y2YKt9PHu9 https://t.co/PTX…
755035350523752449	RT @ChannelNewsAsia: Russian sports ministry "directed, controlled and oversaw manipulation" of athletes' check-up results: Doping report h…
755033521178054656	RT @ChannelNewsAsia: JUST IN: Anti-doping inquiry says Russian government was behind sports doping https://t.co/QFeQB184Bg https://t.co/WTD…
755032666206973953	RT @ChannelNewsAsia: JUST IN: Anti-doping inquiry says Russian government was behind sports doping https://t.co/QFeQB184Bg https://t.co/WTD…
755032591577657344	RT @ChannelNewsAsia: JUST IN: Anti-doping inquiry says Russian government was behind sports doping https://t.co/QFeQB184Bg https://t.co/WTD…
755032510917021696	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755032244243148800	RT @ChannelNewsAsia: 5 drown trying to save their colleague who wanted to commit suicide in China river https://t.co/84ZkowYAAx
755031183902113792	RT @ChannelNewsAsia: 39 nabbed by @SingaporePolice in @INTERPOL_HQ operation against football gambling https://t.co/j6ARNaGmIK https://t.co…
755031053908250624	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755031033293266944	RT @ChannelNewsAsia: KL-Singapore High-Speed Rail will "boost" Malaysia's economy, analysts say https://t.co/tKFHcM0dk4 https://t.co/DC4lgx…
755030895937986560	@ChannelNewsAsia wait 4 ticket pricing 1st,  project may even fail. From MY point of view most projections never achieve its intended target
755030764962492417	RT @ChannelNewsAsia: Indonesia begins re-inoculating children who received fake vaccines in major drug scam https://t.co/XyZt702Nj0 https:/…
