ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
125845680811480_1161632200566151	Shocked to learn of the shootings in #Munich last night. Singapore condemns this senseless act. We have seen so many brutal terrorist attacks in recent months, one after another. We are at risk of becoming numbed, and have to remind ourselves of the terrible human tragedy each time. Our thoughts are with the people of Germany during this time and our deep condolences to the families of the victims. - LHL	0.0	1.0	0.0	["condolences","thoughts","numbed","learn","night","germany","munich","families","shocked","singapore","lhl","act","tragedy","shootings","terrorist attacks","risk","time","ths","victims"]	0	[]
125845680811480_1162191427176895	Took a wefie with the exuberant Dikir Barat performers from Yio Chu Kang Community Club last night. They put up an exciting show, at the Hari Raya celebrations for residents young and old of Ang Mo Kio GRC and Sengkang West SMC. Heartened to see residents of all races joining in and celebrating with their Malay friends. Many families turned up in beautiful matching baju kurung - it was a very colourful sight! :). In a troubled world, such occasions remind us how precious the harmony we enjoy in Singapore is. Selamat Hari Raya Aidilfitri to all! - LHL ========== Mengambil "wefie" bersama kumpulan Dikir Barat dari Kelab Masyarakat Yio Chu Kang malam tadi. Persembahan mereka untuk penduduk GRC Ang Mo Kio dan SMC Sengkang West sungguh bertenaga dan menarik sekali. Saya gembira melihat penduduk berbilang kaum bersuka ria meraikan perayaan Mustika Aidilfitri ini bersama rakan-rakan Melayu kita. Seronok melihat banyak keluarga yang datang mengenakan baju kurung sedondon. Mereka kelihatan cantik sekali - sungguh berwarna-warni! Sedang kita menyaksikan dunia yang semakin kocar-kacir, majlis sebegini mengingatkan kita betapa berharganya keharmonian yang kita nikmati di Singapura. Selamat Hari Raya Aidilfitri! - LHL (MCI Photo by Chwee)	0.66	0.0	0.33	["ang mo kio grc","mereka untuk penduduk grc ang mo kio dan smc sengkang west gguh bertenaga dan menarik sekali","dunia yang semakin sedang kita menyaksikan kocar-kacir","saya gembira melihat penduduk berbilang kaum bersuka ria meraikan perayaan mustika aidilfitri ini bersama rakan-rakan melayu kita","selamat hari raya aidilfitri","wefie","show","berwarna-warni","world","majlis sebegini mengingatkan kita betapa berharganya keharian yang kita nikmati di singapura","ends","baju kurung","sight","hari raya celebrations","sengkang west smc","dikir barat performers","night","seronok melihat banyak keluarga yang datang mengenakan baju kurung sedondon","lhl  mci photo","families","hary","lhl  mengambil wefie bersama kumpulan dikir barat dari kelab masyarakat yio chu kang malam tadi","singapore","yio chu kang community club","heartened","races","chwee","hari raya selamat aidilfitri","residents","occasions","mereka kelihatan cantik sekali"]	0	[]
125845680811480_1162462620483109	Joined my fellow Ang Mo Kio Town Council MPs for a dialogue with residents this morning. (The Town Council includes AMK GRC and Sengkang West SMC.) Heard their feedback and updated them on the Ang Mo Kio-Sengkang West 2.0 Masterplan unveiled last year (bit.ly/2a4tMg5). We have made progress. The first phase of Ang Mo Kio as a cycling town has been completed (bit.ly/2a4IqUv). Other projects on the way include more Home Improvement Programmes, a new polyclinic, a nursing home, pre-schools, Family Service Centres, and the Lentor MRT Station on the Thomson Line. With our residents support and the hard work of the Town Council and partners, Ang Mo Kios development under the Masterplan will be completed as envisioned. - LHL	0.0	0.0	1.0	["projects","polyclinic","amk grc","masterplan","ly atmg","bit","lentor mrt station","home improvement programmes","ang mo kios development","feedback","ang mo kio","ang mo kio-sengkang west  masterplan","dialogue","thomson line","sengkang west smc","heard","ang mo kio town council mps","phase","town council","joined","work","nursing home","lhl","family service centres","partners","year  bit","residents","progress","cycling town","aiquv ly"]	0	[]
125845680811480_1162851957110842	Rounded out my Sunday celebrating Jalan Kayu Day with Dr Intan Mokhtar and her residents. We launched the HOME@JK initiative, which helps low-income Jalan Kayu residents retrofit their homes. The scheme provides essential upgrades such as wheelchair-friendly fittings, or even a new coat of paint, to make the homes more comfortable to live in. Events like Jalan Kayu Day are a great way to bring residents together. But after the carnivals and games are over, it is the day-to-day ways we look after each other that make a community great. Happy to see a strong community spirit in Jalan Kayu! LHL	1.0	0.0	0.0	["jalan kayu residents","carnivals","community spirit","scheme","happy","paint","jalan kayu day","community","jalan kayu","upgrades","great","coat","lhl","ways","dr intan mokhtar","comfortable","fittings","games","residents","rounded","homes","home initiative","live","events"]	0	[]
125845680811480_1164218173640887	MCI Photo by Terence Tan	0.0	0.0	0.0	["mci photo","terence tan"]	0	[]
125845680811480_1164220086974029	Two weeks to National Day! Many happy and excited students have already caught a sneak peek of the NDP during the National Education Shows at the National Stadium. - LHL (MCI Photo by Terence Tan)	1.0	0.0	0.0	["sneak peek","education","students","stadium","terence tan","ndp","lhl  mci photo","day"]	0	[]
125845680811480_1165130923549612	Denise Phua Lay Peng shared this heartwarming music video with me. It stars The Harvard Din & Tonics, a Harvard University a capella group. They will be performing at A Very Special Walk (AVSW) this Saturday, 30 July at the Enabling Village. This annual fundraising event is in support of the Autism Resource Centre Singapore / Pathlight School. With community support, people with autism can lead fulfilling and independent lives, just like you and me. May this video will inspire you to stand by people with autism, and their caregivers too! :) LHL	0.4	0.0	0.6	["lay","denise phua","harvard university","tonics","harvard din","video","people","autism","lhl","fundraising event","capella group","walk  avsw","autism resource centre singapore","peng","pathlight school","village","independent fulfilling lives","music video","community support"]	0	[]
125845680811480_1165961813466523	Singaporean Zulfikar Mohamad Shariff has been arrested and detained under the Internal Security Act for terrorism-related activities. Zulfikar used social media to propagate radical ideology, glorify ISIS, and exhort Muslims to take up arms and wage militant jihad. Zulfikar also helped to radicalise at least two other Singaporeans. He aimed to provoke Singapore Muslims to push for an Islamic state to replace our democratic system. Fortunately, our security agencies caught him before he could do more harm. Such extremist, violent beliefs have no place in our multi-racial and multi-religious country. The government will be alert to spot such individuals, but we need everyones help to uphold and protect our harmonious way of life. Together, we can stay united and strong. - LHL	0.4	0.6	0.0	["country","strong","harm","united","ideology","media","individuals","life","singapore muslims","such extremist","government","wage jihad","uphold","muslims","state","place","singaporeans","isis","zulfikar","zulfikar mohamad shariff","beliefs","everyones","internal security act","lhl","system","security agencies","terrorism-related activities","arms"]	0	[]
125845680811480_1166430030086368	You are never too old learn new things and these graduates from The People\'s Association Senior Academy are the best example of that! The youngest graduate at yesterdays convocation was only 51! PA launched the Senior Academy last year to encourage seniors to pursue lifelong learning. Yesterdays graduates had completed a four-month long Certificate in Senior Wellness programme. The modules included Smartphone 101, Canvas Art, and even K-pop Line Dancing. The programme has been very popular and PA has just launched the Advanced Certificate in Senior Wellness. Now, seniors can enjoy deeper learning and at the same time, make new friends. Congratulations to the Class of 2016! May you continue to pursue your interests and passions. Age is nothing but a number, especially if you are young at heart. ;) LHL ????????????! ???????????????????????????????????????????? ??????????????????????????????????????????????????????? ?????? ???????????????????????? ?????????????????????????????????????????????????????????????????????????????????????? ???	0.2	0.0	0.8	["year","seniors","certificate","congratulations","yesterdays convocation","learning","program","association academy","graduate","stphone","wellness","ends","things","class","academy","line dancing","yesterdays graduates","modules","heart","pa","lhl","canvas art","time","interests","age","wellness program","passions"]	0	[]
125845680811480_1167105150018856	Thank you to all who performed and contributed to the Teck Ghee Fundraising Concert last night at the Esplanade-Theatres on the Bay! The $370,000 raised will go a long way to support our needy and underprivileged residents. The performances were mainly by Teck Ghee residents, old and young. The items were chosen from a talentime competition that we held. They were thrilled to have a chance to perform at the Esplanade and practised hard. The result was a very good show enjoyed by all. Weve got lots of talent, if only we know where to look, and can persuade people not to be shy! At Narita Airport now waiting for my connecting flight. Will update with photos when I arrive in DC! LHL	0.0	0.0	1.0	["flight","teck ghee residents","chance","talentime competition","shy","night","show","weve","esplanade-theatres","teck ghee concert","people","look","photos","result","lots","lhl","talent","narita airport","residents","bay","performances","items","esplanade"]	1	[{"score":4.960216216105653,"topic":"last night"}]
125845680811480_1167209943341710	PM Lee is making an official visit to the US from 31 July to 5 August at the invitation of President Obama. The visit affirms Singapores longstanding close partnership with the US and coincides with the 50th anniversary of diplomatic relations. Heres a quick look at SG-US relations ahead of PMs visit! #SGUS50 (PMO Video by Chiez How / Photos by MCI, MINDEF, National Archives Singapore, Singapore American School and PM Lee)	0.5	0.0	0.5	["singapore american school","invitation","pm lee","pms visit","heres","sgus  pmo video","look","diplomatic relations","mci","sg-us relations","singapores partnership","lee pm","chiez","visit","anniversary","national archives singapore","president"]	1	[{"score":4.955753806772402,"topic":"last night"}]
125845680811480_1167399036656134	On my way to Washington DC. Saddened to learn while flying about Mr SR Nathans stroke and his grave condition. Have been in touch with his family. Mr Nathan served as our Ambassador to the US in the 1990s, among many contributions in a long career. He made many good friends for Singapore, and planted many seeds, including this beautiful antique Littleleaf Japanese Maple at our Washington DC embassy. We have him in our thoughts and prayers. - LHL (MCI Photo by Kenji Soon)	0.5	0.5	0.0	["kenji","thoughts","career","learn","seeds","washington dc embassy","lhl  mci photo","littleleaf maple","saddened","singapore","condition","contributions","ambassador","ends","mr nathans stroke","washington","family","mr nathan","prayers"]	1	[{"score":4.952781097752302,"topic":"last night"}]
125845680811480_1168159383246766	A good first day in Washington DC. Checked in at Blair House, the US Presidents Guest House, after landing at Dulles Airport. Then to our Embassy for an early National Day celebration with overseas Singaporeans. This trip is short but significant. The United States is one of our most important partners, and it is an honour to be invited here by President Obama to mark the longstanding friendship between our countries. We have close ties in trade, defence and many other areas. I look forward to meeting several US Cabinet members tomorrow to see how we can do more together. - LHL	0.33	0.0	0.66	["blair house","honor","united states","us presidents guest house","areas","countries","cabinet members","washington dc","lhl","trip","trade","president obama","partners","ties","defense","endship","dulles airport","embassy","day celebration","day","singaporeans"]	2	[{"score":4.96537015905343,"topic":"- lhl"},{"score":4.946841028181159,"topic":"last night"}]
125845680811480_1168776879851683	Had productive meetings with US Treasury Secretary Jack Lew, Secretary of Defense Ash Carter and Secretary of Commerce Penny Pritzker on my second day in DC. Their portfolios - economy, defence and trade - are all pillars of our strong ties with the United States. I talked about the Trans-Pacific Partnership with all three, because the TPP is not just about trade, but has major strategic benefits. We also signed an MOU to promote tech partnerships between infrastructure companies from both sides. Now preparing for the White House Arrival Ceremony. The event will be live streamed on my FB Page at about 9pm SG time. Do tune in and join me there! :) LHL #SGUS50	0.51	0.0	0.51	["benefits","defense ash carter","partnership","portfolios","united states","lhl sgus","treasury secretary jack lew","commerce","tech partnerships","penny pritzker","tune","sg time","mou","secretary","trade","ties","tpp","infrastructure companies","sides","meetings","event","day","fb page","white house arrival cerey"]	2	[{"score":4.959910982012936,"topic":"- lhl"},{"score":4.94140222299666,"topic":"last night"}]
125845680811480_1168822256513812	Some highlights of my first two days in Washington DC. Photos of my visit can be viewed here bit.ly/2aG8WbA and bit.ly/2aoTcY3. - LHL (PMO Video by Alex Qiu and Chiez How)	0.0	0.0	0.0	["washington dc","days","chiez","visit","alex qiu","lhl  pmo video","photos","ly"]	2	[{"score":4.958423157510701,"topic":"- lhl"},{"score":4.939919950566887,"topic":"last night"}]
125845680811480_1168829343179770	PM Lee Hsien Loong was welcomed by President Obama at the Arrival Ceremony at the White House in Washington DC.	0.0	0.0	0.0	["washington dc","pm lee hsien loong","white house","president obama","arrival cerey"]	2	[{"score":4.956440085733253,"topic":"- lhl"},{"score":4.937944278962099,"topic":"last night"}]
125845680811480_1168835286512509	PM Lee will be attending the Arrival Ceremony at The White House shortly. The event will be live streamed here so stay tuned! UPDATE: The live stream has ended. Thanks for watching with us!	0.0	0.0	0.0	["white house","tuned","stream","pm lee","arrival cerey","update","event"]	2	[{"score":4.955448847280508,"topic":"- lhl"},{"score":4.9369567394857485,"topic":"last night"}]
125845680811480_1169232856472752	Here\'s a 360 look at the State Dinner which PM Lee is attending! (PMO Photo)	0.0	0.0	0.0	["photo  pmo","state dinner","pm lee","look"]	2	[{"score":4.954953302395779,"topic":"- lhl"},{"score":4.9364630438118,"topic":"last night"}]
125845680811480_1170106116385426	Capped off my US visit on Tuesday with a long fruitful day. Singapores first official visit was in 1967, when President Lyndon Johnson invited Mr Lee Kuan Yew to Washington DC. 50 years ago, we were newly independent, struggling to build a modern economy. America was divided over the Vietnam War. Mr Lee explained to the US why Asia mattered to America, and why their active engagement was crucial to the millions living in non-Communist countries in Southeast Asia. Today, thanks to US sacrifices and efforts, we live in a more peaceful, stable and prosperous region. Singapores relationship with the United States has flourished. We are partners in many areas - trade, defence, R&D, education, and are continually exploring ways to do more together. Most importantly, we enjoy strong people-to-people ties. So it is fitting that we are marking 50 years with a scholarship for student exchanges in each others countries. We have come far, and have many more things to do together. In Narita now, waiting for my flight home! LHL #SGUS50	0.34	0.34	0.34	["engagement","singapores relationship","capped","mr lee","united states","areas","years","america","mr lee kuan yew","ways","vietnam war","ties","narita","scholarship","singapores","things","struggling","southeast asia","day","sacrifices","asia","lhl sgus","trade rd","economy","countries","others countries","president lyndon johnson","efforts","student exchanges","millions","visit","washington","region","flight home"]	3	[{"score":4.984728211131469,"topic":"washington dc"},{"score":4.947031320282036,"topic":"- lhl"},{"score":4.928570623933834,"topic":"last night"}]
125845680811480_1170137603048944	Some highlights from Tuesdays Arrival Ceremony and State Dinner at the White House. More photos can be viewed here: http://bit.ly/2aWdWqH. - LHL (PMO Video by Chiez How and Alex Qiu)	0.0	0.0	0.0	["state dinner","white house","chiez","lhl  pmo video","alex qiu","photos","s arrival cerey"]	3	[{"score":4.983232942204991,"topic":"washington dc"},{"score":4.945547359291945,"topic":"- lhl"},{"score":4.927092200598845,"topic":"last night"}]
125845680811480_1170817516314286	Back home! Thank you to President Obama and First Lady Michelle Obama, Vice President Biden and Mrs Jill Biden, Secretary of State John Kerry and the many Americans who met and welcomed us so warmly and hospitably. It was a memorable visit indeed to mark the 50th anniversary of SG-US diplomatic relations. Special thanks also to the Blair House staff who hosted the Singapore delegation with tremendous warmth and thoughtfulness. Really appreciated the kitchen staff going the extra mile to prepare our delicious meals! :) - LHL #SGUS50 (MCI Photo by Terence Tan)	1.0	0.0	0.0	["john kerry","mrs jill biden","singapore delegation","blair house staff","warmth","mile","back","lhl sgus","terence tan","thoughtfulness","delicious meals","americans","vice president biden","president obama","sg-us relations","first lady michelle obama","mci photo","state","visit","kitchen staff","anniversary"]	3	[{"score":4.978251951119727,"topic":"washington dc"},{"score":4.940604036835604,"topic":"- lhl"},{"score":4.92216732499859,"topic":"last night"}]
125845680811480_1171705682892136	At my joint press conference with President Obama in Washington on Tuesday, we were asked about the Trans-Pacific Partnership (TPP). I shared my perspective from this side of the Pacific. The TPP is a deal. It is the outcome of a tough bargaining process that all 12 member countries have negotiated. Each agreed to improve market access to the rest, and commit to a set of common rules, in exchange for the others doing the same. It is not just about exports but also about imports. It will benefit consumers as well as producers. Our people will enjoy a wider range of products, services, and opportunities that will improve their livelihoods. It also has a strategic dimension. It promotes interdependence instead of rivalry, and ultimately peace instead of war. President Obama has been critical in pushing for the TPP. The deal will not only benefit American workers and businesses. It will show clearly that America will stay engaged in the Asia Pacific, and deepen ties with its many friends and allies in the region. LHL	0.2	0.2	0.6	["deal","partnership  tpp","ket access","range","rivalry","products","america","asia pacific","member countries","president obama","interdependence","ties","ends","perspective","consumers","dimension","workers","businesses","com rules","rest","side","set","war","services","pacific","opportunities","people","producers","lhl","tpp","livelihoods","bargaining process","exchange","press conference","washington","allies","region"]	4	[{"score":4.978964931852509,"topic":"obama"},{"score":4.974270743190631,"topic":"washington dc"},{"score":4.936652936698628,"topic":"- lhl"},{"score":4.918230969069835,"topic":"last night"}]
125845680811480_1172115616184476	Good morning :)! Time for a #guesswhere to start up your Sunday. - LHL (Photo by me)	0.0	0.0	0.0	["guesswhere","lhl  photo","time","morning"]	4	[{"score":4.9784670353593246,"topic":"obama"},{"score":4.973773316116311,"topic":"washington dc"},{"score":4.936159271404958,"topic":"- lhl"},{"score":4.917739145972928,"topic":"last night"}]
125845680811480_1172377156158322	Delighted that Saiyidah Aisyah (Aisyah Rower), Singapores first Olympic rower, has qualified for the womens single sculls quarter-finals at #Rio2016! Its been an extraordinary journey to the Olympics for this Sport Singapore SPEX Scholar. Her next race will be on National Day, right about the time that the whole nation will be celebrating NDP at the National Stadium. Well all be roaring for you, Saiyidah! To all our Team Singapore athletes at the Olympics - your hard work, perseverance, and sacrifices are an inspiration to all. Do your best, and fly our flag high. We are all behind you! LHL #OneTeamSG	1.0	0.0	0.0	["sacrifices","womens sculls quarter-finals","flag","journey","race","nation","work","delighted","olympics","roaring","lhl oneteamsg","perseverance","sport singapore spex scholar","high","saiyidah aisyah  aisyah rower","singapores first olympic rower","rio","stadium","time","ndp","team singapore athletes","day"]	4	[{"score":4.974485655423049,"topic":"obama"},{"score":4.96979568984145,"topic":"washington dc"},{"score":4.93221172583604,"topic":"- lhl"},{"score":4.913806331347751,"topic":"last night"}]
125845680811480_1172876796108358	Joined Darryl David and the residents of Ang Mo Kio-Hougang at their National Day Dinner last night. This is the first National Day after SG50. We were in a celebratory mood, but also conscious of the threats we face, particularly with the reports of terrorists being arrested in Batam. Glad to see so many residents taking part, waving flags and singing their favourite National Day songs. Thank you to the organisers, performers and volunteers for making this an enjoyable and meaningful event for all. LHL	0.0	0.0	1.0	["reports","mood","day dinner","joined","night","part","terrorists","flags","lhl","ang mo kio-hougang","organisers","batam","darryl david","glad","residents","threats","day songs","event","day"]	4	[{"score":5.909767848623173,"topic":"last night"},{"score":4.971004559932151,"topic":"obama"},{"score":4.966317876341731,"topic":"washington dc"},{"score":4.928760213219807,"topic":"- lhl"}]
129011692114_10153613652842115	Swedish furniture company Ikea Group is recalling 1.66 million chests and dressers in China. Ikea Singapore says its products are safe when anchored to a wall. str.sg/45os	0.0	0.0	0.0	["dressers","str","china","million","furniture company ikea group","chests","wall","ikea singapore","products"]	4	[{"score":5.9068135556165515,"topic":"last night"},{"score":4.968519554702934,"topic":"obama"},{"score":4.963835213985688,"topic":"washington dc"},{"score":4.9262963259399335,"topic":"- lhl"}]
129011692114_10153613667792115	Sharing your Netflix might be a Federal crime in the US. But it doesn\'t look like the video-streaming site sees it as an issue. More at www.straitstimes.com	0.0	1.0	0.0	["site","issue","federal crime","www","netflix","straitstimes"]	4	[{"score":5.90622287426099,"topic":"last night"},{"score":4.968022702747463,"topic":"obama"},{"score":4.96333883046429,"topic":"washington dc"},{"score":4.92580369630734,"topic":"- lhl"}]
129011692114_10153613670187115	The Beckhams are usually in front of the camera, but for Burberry\'s Brit fragrance campaign photoshoot in London, eldest son Brooklyn was the one taking pictures. http://str.sg/453h	0.0	0.0	0.0	["son brooklyn","fragrance campaign brit photoshoot","london","beckhams","camera","pictures"]	4	[{"score":5.904451184579493,"topic":"last night"},{"score":4.966532444972353,"topic":"obama"},{"score":4.961849977710353,"topic":"washington dc"},{"score":4.924326102967633,"topic":"- lhl"}]
129011692114_10153614906707115	Top story today, July 13: Tribunal rejects China\'s sea claims Also in the news: Khaw Boon Wan explains decision on MRT train cracks More on straitstimes.com	0.0	0.5	0.5	["news","ision","khaw boon wan","mrt train cracks","tribunal","sea claims","straitstimes","story"]	4	[{"score":5.901499549373281,"topic":"last night"},{"score":4.96404967535345,"topic":"obama"},{"score":4.95936954885688,"topic":"washington dc"},{"score":4.921864432299519,"topic":"- lhl"}]
129011692114_10153615034482115	StanChart robbery: Canadian citizen David James Roach was arrested in a 12-bed mixed dormitory room in Bangkok. Here\'s what he did in the hours leading to the arrest.	1.0	0.0	0.0	["hours","arrest","bangkok","canadian citizen david james roach","robbery","dormitory room"]	4	[{"score":5.8991393036199,"topic":"last night"},{"score":4.962064353306433,"topic":"obama"},{"score":4.957386098579673,"topic":"washington dc"},{"score":4.919895981818778,"topic":"- lhl"}]
129011692114_10153615051517115	StanChart robbery: Singaporean eyewitness staying at the same hostel said the suspect was quiet and introspective. He was always on his own and "never once talked or smiled" during his stay and "seemed to be in his own world", she added.	0.0	0.0	0.0	["world","hostel","eyewitness","suspect","robbery","stay"]	4	[{"score":5.898549389689538,"topic":"last night"},{"score":4.961568146871103,"topic":"obama"},{"score":4.956890359969815,"topic":"washington dc"},{"score":4.919403992220596,"topic":"- lhl"}]
129011692114_10153615058722115	No cash, no cards, no problem? Deputy Tech Editor Trevor Tan attempts to spend a week paying for things with just his smartphone.	0.0	0.0	0.0	["paying","spend","stphone","things","cash","editor trevor deputy tech tan"]	4	[{"score":5.897369738797093,"topic":"last night"},{"score":4.960575882857411,"topic":"obama"},{"score":4.955899031466725,"topic":"washington dc"},{"score":4.918420160616193,"topic":"- lhl"}]
