ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
756432054552670208	Commuters may need to wait to experience the benefits of SMRT privatisation: Analysts https://t.co/ueoI3ANcWe	0.0	1.0	0.0	["benefits","wait","commuters","smrt privatisation"]	5	[{"score":7.97873876745538,"topic":"smrt privatisation"},{"score":7.9757472218668495,"topic":"benefits"},{"score":5.988115345627598,"topic":"commuters"},{"score":5.929619985973624,"topic":"mfa"},{"score":4.980445047164111,"topic":"hawker"}]
756432108990496768	RT @ChannelNewsAsia: FIVE ON FRIDAY: Why @GenevieveLohCNA thinks you should watch Boo Junfeng’s Apprentice https://t.co/YKPvEh1bIg https://…	0.0	0.0	0.0	["boo junfeng","friday","apprentice"]	5	[{"score":7.976345385179328,"topic":"smrt privatisation"},{"score":7.973354736964731,"topic":"benefits"},{"score":5.986319090661383,"topic":"commuters"},{"score":5.9278412778605025,"topic":"mfa"},{"score":4.978951063058333,"topic":"hawker"}]
756432198924926976	Manager Karanka backs Negredo to find form at Middlesbrough https://t.co/lVEwnrUbVu	0.0	0.0	0.0	["middlesbrough","form","negredo","manager karanka"]	5	[{"score":7.973155325574075,"topic":"smrt privatisation"},{"score":7.970165873439337,"topic":"benefits"},{"score":5.98392492218032,"topic":"commuters"},{"score":5.925470496996124,"topic":"mfa"},{"score":4.976959781350258,"topic":"hawker"}]
756432494786932737	RT @GandhiJump: https://t.co/7h0gkvkdFP are #japan trying to hide dolphin slaughter by arresting activists? #OpKillingBay	0.0	0.0	1.0	["#opkillingbay","activists","dolphin slaughter"]	5	[{"score":7.970763618163089,"topic":"smrt privatisation"},{"score":7.967775062774312,"topic":"benefits"},{"score":5.982129924215429,"topic":"commuters"},{"score":5.923693033605215,"topic":"mfa"},{"score":4.975466842719669,"topic":"hawker"}]
756432528425103360	Happy for these hawkers, but there are many more great hawkers to support out there. https://t.co/356XWIYeps	0.0	0.0	0.0	["hawkers","happy","support"]	5	[{"score":7.968372628192579,"topic":"smrt privatisation"},{"score":7.9653849692807634,"topic":"benefits"},{"score":5.980335464696081,"topic":"commuters"},{"score":5.9219161034,"topic":"mfa"},{"score":4.973974351925883,"topic":"hawker"}]
756432810525728772	CNA: Five on Friday: Why you should watch Boo Junfeng’s prison film Apprentice https://t.co/4PuuqJQseJ	0.0	1.0	0.0	["boo junfeng","cna","friday","prison film apprentice"]	6	[{"score":7.9651857572117875,"topic":"smrt privatisation"},{"score":7.962199293184288,"topic":"benefits"},{"score":5.97794368930641,"topic":"commuters"},{"score":5.919547692249919,"topic":"mfa"},{"score":4.977387704549307,"topic":"boo junfeng"},{"score":4.9719850606036795,"topic":"hawker"}]
756432838321377280	RT @ASEANstudies: "The failure of the ASEAN Foreign Ministers to issue the joint statement is symptomatic of ASEAN’s outmoded... https://t.…	0.0	1.0	0.0	["failure","statement","asean","asean foreign ministers"]	6	[{"score":7.962000160788188,"topic":"smrt privatisation"},{"score":7.959014891167124,"topic":"benefits"},{"score":5.975552870483397,"topic":"commuters"},{"score":5.917180228322205,"topic":"mfa"},{"score":4.975397048090841,"topic":"boo junfeng"},{"score":4.969996564878655,"topic":"hawker"}]
756433118362501120	HDB resale prices remain unchanged in Q2, transactions on up - Channel NewsAsia https://t.co/08wd4iBc5t	0.0	0.0	1.0	["hdb resale prices","unchanged","transactions","channel newsasia"]	6	[{"score":7.958815838412035,"topic":"smrt privatisation"},{"score":7.955831762719716,"topic":"benefits"},{"score":5.973163007844475,"topic":"commuters"},{"score":5.914813711238021,"topic":"mfa"},{"score":4.973407187775527,"topic":"boo junfeng"},{"score":4.968008864432618,"topic":"hawker"}]
756433127573041152	JUST IN: Singapore's Ministry of Communications and Information bans publication and distribution of ISIS-linked Al Fatihin newspaper	0.0	0.0	1.0	["al fatihin newspaper","communications information bans","ministry"]	6	[{"score":7.956428432417029,"topic":"smrt privatisation"},{"score":7.953445251857897,"topic":"benefits"},{"score":5.971371238131039,"topic":"commuters"},{"score":5.913039444563147,"topic":"mfa"},{"score":4.971915314816436,"topic":"boo junfeng"},{"score":4.966518610808586,"topic":"hawker"}]
756433139287732224	Do we even dare expect lower fares? Higher taxes maybe ... https://t.co/Lus2ncX5FO	0.0	0.0	0.0	["taxes","fares"]	6	[{"score":7.95483722629483,"topic":"smrt privatisation"},{"score":7.951854642341978,"topic":"benefits"},{"score":5.970177023597126,"topic":"commuters"},{"score":5.911856895804629,"topic":"mfa"},{"score":4.970920981472626,"topic":"boo junfeng"},{"score":4.96552535675161,"topic":"hawker"}]
756433327326896128	Computer_ID: Apple to open first Apple Store in Taiwan - Channel NewsAsia https://t.co/rzkUlZBWNZ #AppleNews #computer #pc #Apple #iPhone …	0.0	0.0	0.0	["computer_id","apple","taiwan","#pc #apple #computer #iphone","apple store","channel newsasia"]	6	[{"score":7.950065517025553,"topic":"smrt privatisation"},{"score":7.9470847221757435,"topic":"benefits"},{"score":5.966595812790127,"topic":"commuters"},{"score":5.908310668327453,"topic":"mfa"},{"score":4.967939174422479,"topic":"boo junfeng"},{"score":4.962546786267061,"topic":"hawker"}]
756433826499268608	Go watch @witheringtravis 's mastery now! You won't be disappointed with #Apprentice https://t.co/nhEetEiR5F	0.0	0.0	0.0	["#apprentice","mastery"]	6	[{"score":7.948475583422804,"topic":"smrt privatisation"},{"score":7.945495384702156,"topic":"benefits"},{"score":5.965402553293527,"topic":"commuters"},{"score":5.907129065276894,"topic":"mfa"},{"score":4.966945636266986,"topic":"boo junfeng"},{"score":4.961554326535276,"topic":"hawker"}]
756433830915956737	“ISIS’ intention to use the newspaper, Al Fatihin, to spread extremist ideology in the region is deplorable": Dr @YaacobIbrahim	0.0	1.0	0.0	["newspaper","al fatihin","region","extremist ideology","intention"]	6	[{"score":7.9445021403991705,"topic":"smrt privatisation"},{"score":7.941523431479893,"topic":"benefits"},{"score":5.962420448497485,"topic":"commuters"},{"score":5.904176091398094,"topic":"mfa"},{"score":4.96446266009375,"topic":"boo junfeng"},{"score":4.959074045477829,"topic":"hawker"}]
756433865477017600	Rosberg signs two-year extension at Mercedes https://t.co/3CLtyzLccj	0.0	0.0	0.0	["mercedes","rosberg signs extension"]	6	[{"score":7.942913319416112,"topic":"smrt privatisation"},{"score":7.9399352062088315,"topic":"benefits"},{"score":5.96122802403199,"topic":"commuters"},{"score":5.902995315221575,"topic":"mfa"},{"score":4.963469817206358,"topic":"boo junfeng"},{"score":4.9580822802594735,"topic":"hawker"}]
756433867251130368	Indian air force plane goes missing with 29 on board https://t.co/AovNsddqRe	0.0	1.0	0.0	["missing","board","indian air force plane"]	6	[{"score":7.940530683699745,"topic":"smrt privatisation"},{"score":7.937553463837085,"topic":"benefits"},{"score":5.95943983445566,"topic":"commuters"},{"score":5.901224593710965,"topic":"mfa"},{"score":4.961980925160327,"topic":"boo junfeng"},{"score":4.956595004312907,"topic":"hawker"}]
756433868769472512	Five on Friday: Why you should watch Boo Junfeng’s prison film Apprentice https://t.co/mYxhxlzLbU	0.0	1.0	0.0	["boo junfeng","friday","prison film apprentice"]	6	[{"score":7.938148762702615,"topic":"smrt privatisation"},{"score":7.9351724359166,"topic":"benefits"},{"score":5.9602924897372445,"topic":"boo junfeng"},{"score":5.957652181282559,"topic":"commuters"},{"score":5.899454403363689,"topic":"mfa"},{"score":4.955108174504506,"topic":"hawker"}]
756433870455648257	Manager Karanka backs Negredo to find form at Middlesbrough https://t.co/wphFxrJ4R6	0.0	0.0	0.0	["middlesbrough","form","negredo","manager karanka"]	9	[{"score":7.934973979454709,"topic":"smrt privatisation"},{"score":7.93199884302084,"topic":"benefits"},{"score":5.957908730335059,"topic":"boo junfeng"},{"score":5.955269477845347,"topic":"commuters"},{"score":5.89709497554601,"topic":"mfa"},{"score":4.957351016514966,"topic":"manager karanka"},{"score":4.956855281413315,"topic":"negredo"},{"score":4.955863959925584,"topic":"middlesbrough"},{"score":4.953126428521375,"topic":"hawker"}]
756433872104009728	CAS ruling limits room for 'legal manoeuvring' to defend Russian athletes - Kremlin https://t.co/q4l1Tu1XVb	0.0	1.0	0.0	["russian athletes","legal manoeuvring","cas limits room"]	9	[{"score":7.932593725302157,"topic":"smrt privatisation"},{"score":7.929619481319967,"topic":"benefits"},{"score":5.956121536447263,"topic":"boo junfeng"},{"score":5.953483075654122,"topic":"commuters"},{"score":5.8953260239602985,"topic":"mfa"},{"score":4.955863959925584,"topic":"manager karanka"},{"score":4.955368373529592,"topic":"negredo"},{"score":4.95437734940857,"topic":"middlesbrough"},{"score":4.951640639181659,"topic":"hawker"}]
756433873727135744	EU refers Greece to court over failure to recover shipyards state aid https://t.co/QZva143s57	0.5	0.0	0.5	["eu","shipyards","greece","failure","state aid","court"]	9	[{"score":7.927835358797394,"topic":"smrt privatisation"},{"score":7.924862898915518,"topic":"benefits"},{"score":5.952548756824512,"topic":"boo junfeng"},{"score":5.949911878712131,"topic":"commuters"},{"score":5.891789712526929,"topic":"mfa"},{"score":4.952891184830114,"topic":"manager karanka"},{"score":4.952395895711631,"topic":"negredo"},{"score":4.951405466056448,"topic":"middlesbrough"},{"score":4.948670397445221,"topic":"hawker"}]
756434017856000000	Tbh.. its damn good https://t.co/yRu1hb06a9	0.0	0.0	0.0	["tbh","good"]	9	[{"score":7.926249871003989,"topic":"smrt privatisation"},{"score":7.923278005584364,"topic":"benefits"},{"score":5.951358306598634,"topic":"boo junfeng"},{"score":5.948721955835508,"topic":"commuters"},{"score":5.890611413502321,"topic":"mfa"},{"score":4.95190065612206,"topic":"manager karanka"},{"score":4.951405466056448,"topic":"negredo"},{"score":4.950415234477291,"topic":"middlesbrough"},{"score":4.947680712852436,"topic":"hawker"}]
756434104791494656	Manager Karanka backs Negredo to find form at Middlesbrough https://t.co/Z5wKI2uBCg	0.0	0.0	0.0	["middlesbrough","form","negredo","manager karanka"]	9	[{"score":7.923079846598877,"topic":"smrt privatisation"},{"score":7.920109169747119,"topic":"benefits"},{"score":5.949920192953844,"topic":"manager karanka"},{"score":5.949325200934548,"topic":"negredo"},{"score":5.948978120333688,"topic":"boo junfeng"},{"score":5.948135395387613,"topic":"middlesbrough"},{"score":5.946342823952697,"topic":"commuters"},{"score":5.888255522350043,"topic":"mfa"},{"score":4.945701937408348,"topic":"hawker"}]
756434218486407168	#Qatar Five on Friday: Why you should watch Boo Junfeng’s prison film Apprentice: It took Boo 5 years to make... https://t.co/vXlbmjMsLu	0.0	1.0	0.0	["boo junfeng","boo","friday","prison film apprentice","#qatar"]	10	[{"score":7.919119098904335,"topic":"smrt privatisation"},{"score":7.916149907093965,"topic":"benefits"},{"score":6.945604286107848,"topic":"boo junfeng"},{"score":5.94694582778989,"topic":"manager karanka"},{"score":5.946351133207111,"topic":"negredo"},{"score":5.945161922443981,"topic":"middlesbrough"},{"score":5.943370247115542,"topic":"commuters"},{"score":5.885311983355541,"topic":"mfa"},{"score":4.962336008550244,"topic":"prison film apprentice"},{"score":4.9432295809603835,"topic":"hawker"}]
756434272307781633	RT @GandhiJump: https://t.co/7h0gkvkdFP are #japan trying to hide dolphin slaughter by arresting activists? #OpKillingBay	0.0	0.0	1.0	["#opkillingbay","activists","dolphin slaughter"]	10	[{"score":7.916743600740317,"topic":"smrt privatisation"},{"score":7.913775299598418,"topic":"benefits"},{"score":6.943520813183199,"topic":"boo junfeng"},{"score":5.945161922443981,"topic":"manager karanka"},{"score":5.944567406251737,"topic":"negredo"},{"score":5.943378552216161,"topic":"middlesbrough"},{"score":5.9415874143365714,"topic":"commuters"},{"score":5.883546566314008,"topic":"mfa"},{"score":4.960847456612797,"topic":"prison film apprentice"},{"score":4.94174676037804,"topic":"hawker"}]
756434677209112578	Two Singapore hawker stalls awarded Michelin star https://t.co/tbqdEmL5m1	0.0	0.0	0.0	["singapore hawker","michelin star"]	10	[{"score":7.9151603311876055,"topic":"smrt privatisation"},{"score":7.912192623676252,"topic":"benefits"},{"score":6.942132178455771,"topic":"boo junfeng"},{"score":5.943972949511112,"topic":"manager karanka"},{"score":5.943378552216161,"topic":"negredo"},{"score":5.942189935939504,"topic":"middlesbrough"},{"score":5.940399156269578,"topic":"commuters"},{"score":5.882369915836211,"topic":"mfa"},{"score":4.959855336729949,"topic":"prison film apprentice"},{"score":4.940758460443432,"topic":"hawker"}]
756434737552433152	Extremism has no place in Singapore. We take a very strong stance against terrorist propaganda: Dr @YaacobIbrahim	0.0	1.0	0.0	["extremism","terrorist propaganda","singapore","place","stance"]	10	[{"score":7.911203542458897,"topic":"smrt privatisation"},{"score":7.9082373185045585,"topic":"benefits"},{"score":6.938661806510344,"topic":"boo junfeng"},{"score":5.941001557374215,"topic":"manager karanka"},{"score":5.940407457218478,"topic":"negredo"},{"score":5.9392194351311085,"topic":"middlesbrough"},{"score":5.937429550671958,"topic":"commuters"},{"score":5.879429319056465,"topic":"mfa"},{"score":4.957375904997521,"topic":"prison film apprentice"},{"score":4.9382885752396515,"topic":"hawker"}]
756434850505109504	We have never asked to be part of this narrative... https://t.co/lphSQsBjZo	0.0	0.0	0.0	["part","narrative"]	10	[{"score":7.909621380862441,"topic":"smrt privatisation"},{"score":7.906655750123231,"topic":"benefits"},{"score":6.93727414353566,"topic":"boo junfeng"},{"score":5.939813416472756,"topic":"manager karanka"},{"score":5.9392194351311085,"topic":"negredo"},{"score":5.938031650636277,"topic":"middlesbrough"},{"score":5.936242124136118,"topic":"commuters"},{"score":5.878253491986947,"topic":"mfa"},{"score":4.956384479390281,"topic":"prison film apprentice"},{"score":4.93730096690749,"topic":"hawker"}]
756434941760512001	can't wait for the teasing https://t.co/ltI6RMymPz	0.0	0.0	0.0	[]	10	[{"score":7.909621380862441,"topic":"smrt privatisation"},{"score":7.906655750123231,"topic":"benefits"},{"score":6.93727414353566,"topic":"boo junfeng"},{"score":5.939813416472756,"topic":"manager karanka"},{"score":5.9392194351311085,"topic":"negredo"},{"score":5.938031650636277,"topic":"middlesbrough"},{"score":5.936242124136118,"topic":"commuters"},{"score":5.878253491986947,"topic":"mfa"},{"score":4.956384479390281,"topic":"prison film apprentice"},{"score":4.93730096690749,"topic":"hawker"}]
756435275409088512	RT @SumishaCNA: JUST IN: Malaysian Anti-Corruption Commission confirms it's working with @FBI on @TheJusticeDept #1MDB investigations	0.0	0.0	0.0	["investigations","commission"]	10	[{"score":7.908039535682483,"topic":"smrt privatisation"},{"score":7.905074498039764,"topic":"benefits"},{"score":6.935886758079694,"topic":"boo junfeng"},{"score":5.938625513187596,"topic":"manager karanka"},{"score":5.938031650636277,"topic":"negredo"},{"score":5.936844103686466,"topic":"middlesbrough"},{"score":5.935054935073713,"topic":"commuters"},{"score":5.877077900071085,"topic":"mfa"},{"score":4.955393252058248,"topic":"prison film apprentice"},{"score":4.936313556087119,"topic":"hawker"}]
756435340596948992	RT @SumishaCNA: But MACC says its cooperation with @FBI is focused on possible fraud & money laundering by a businessman thought to have co…	0.0	1.0	0.0	["possible fraud","macc","money laundering","businessman","cooperation"]	10	[{"score":7.9040863066395195,"topic":"smrt privatisation"},{"score":7.901122751219148,"topic":"benefits"},{"score":6.932419508219975,"topic":"boo junfeng"},{"score":5.93565679423417,"topic":"manager karanka"},{"score":5.935063228554746,"topic":"negredo"},{"score":5.933876275259668,"topic":"middlesbrough"},{"score":5.932088001052322,"topic":"commuters"},{"score":5.874139948770072,"topic":"mfa"},{"score":4.952916050921994,"topic":"prison film apprentice"},{"score":4.93384589289107,"topic":"hawker"}]
756435579995361281	CAS ruling limits room for 'legal manoeuvring' to defend Russian athletes - Kremlin https://t.co/iKelnPKVvd	0.0	1.0	0.0	["russian athletes","legal manoeuvring","cas limits room"]	10	[{"score":7.901715317862212,"topic":"smrt privatisation"},{"score":7.8987526514195645,"topic":"benefits"},{"score":6.930339990333162,"topic":"boo junfeng"},{"score":5.933876275259668,"topic":"manager karanka"},{"score":5.933282887632142,"topic":"negredo"},{"score":5.932096290387444,"topic":"middlesbrough"},{"score":5.9303085526087145,"topic":"commuters"},{"score":5.872377883003765,"topic":"mfa"},{"score":4.951430324689246,"topic":"prison film apprentice"},{"score":4.9323658871336455,"topic":"hawker"}]
756435582365171712	EU refers Greece to court over failure to recover shipyards state aid https://t.co/6D2pASyjR2	0.5	0.0	0.5	["eu","shipyards","greece","failure","state aid","court"]	10	[{"score":7.896975473770771,"topic":"smrt privatisation"},{"score":7.894014584483648,"topic":"benefits"},{"score":6.926182825751365,"topic":"boo junfeng"},{"score":5.9303168394572845,"topic":"manager karanka"},{"score":5.929723807773339,"topic":"negredo"},{"score":5.928537922309022,"topic":"middlesbrough"},{"score":5.9267512569048355,"topic":"commuters"},{"score":5.868855337013207,"topic":"mfa"},{"score":4.948460209109962,"topic":"prison film apprentice"},{"score":4.929407207357609,"topic":"hawker"}]
756435583543676928	Rashid ignored, England bat against Pakistan at Old Trafford https://t.co/X0AWxm4fzS	0.0	0.0	0.0	["old trafford","pakistan","rashid","england bat"]	10	[{"score":7.893817157368204,"topic":"smrt privatisation"},{"score":7.890857452259154,"topic":"benefits"},{"score":6.923412768164329,"topic":"boo junfeng"},{"score":5.927945068516792,"topic":"manager karanka"},{"score":5.92735227400994,"topic":"negredo"},{"score":5.926166862828661,"topic":"middlesbrough"},{"score":5.924380911983443,"topic":"commuters"},{"score":5.866508146986246,"topic":"mfa"},{"score":4.946481121914138,"topic":"prison film apprentice"},{"score":4.927435740219382,"topic":"hawker"}]
756435784928993284	ChannelNewsAsia: JUST IN: Singapore's Ministry of Communications and Information bans publication and distribution of ISIS-linked Al Fatihi…	0.0	0.0	1.0	["channelnewsasia","al fatihi","communications information bans","ministry"]	10	[{"score":7.890660104102713,"topic":"smrt privatisation"},{"score":7.887701582698134,"topic":"benefits"},{"score":6.920643818434137,"topic":"boo junfeng"},{"score":5.925574246142379,"topic":"manager karanka"},{"score":5.924981688717764,"topic":"negredo"},{"score":5.923796751629838,"topic":"middlesbrough"},{"score":5.922011515057807,"topic":"commuters"},{"score":5.864161895694475,"topic":"mfa"},{"score":4.944502826234454,"topic":"prison film apprentice"},{"score":4.925465061549729,"topic":"hawker"}]
756435786942320640	ChannelNewsAsia: “ISIS’ intention to use the newspaper, Al Fatihin, to spread extremist ideology in the region is deplorable": Dr YaacobIbr…	0.0	1.0	0.0	["newspaper","dr yaacobibr","channelnewsasia","al fatihin","region","extremist ideology","intention"]	10	[{"score":7.885138298792317,"topic":"smrt privatisation"},{"score":7.8821818477315375,"topic":"benefits"},{"score":6.915800820854236,"topic":"boo junfeng"},{"score":5.921427588333297,"topic":"manager karanka"},{"score":5.920835445574464,"topic":"negredo"},{"score":5.919651337693704,"topic":"middlesbrough"},{"score":5.917867350412436,"topic":"commuters"},{"score":5.860058213636262,"topic":"mfa"},{"score":4.941042712428644,"topic":"prison film apprentice"},{"score":4.922018270181933,"topic":"hawker"}]
756435789135880192	ChannelNewsAsia: "Extremism has no place in Singapore. We take a very strong stance against terrorist propaganda": Dr YaacobIbrahim	0.0	1.0	0.0	["extremism","terrorist propaganda","singapore","channelnewsasia","dr yaacobibrahim","place","stance"]	10	[{"score":7.879620357586253,"topic":"smrt privatisation"},{"score":7.876665975420464,"topic":"benefits"},{"score":6.910961212355782,"topic":"boo junfeng"},{"score":5.9172838323140295,"topic":"manager karanka"},{"score":5.9166921039307985,"topic":"negredo"},{"score":5.915508824676934,"topic":"middlesbrough"},{"score":5.913726085812185,"topic":"commuters"},{"score":5.8559574032938615,"topic":"mfa"},{"score":4.937585019975994,"topic":"prison film apprentice"},{"score":4.918573890844391,"topic":"hawker"}]
756435790977261568	ChannelNewsAsia: RT SumishaCNA: JUST IN: Malaysian Anti-Corruption Commission confirms it's working with FBI on TheJusticeDept #1MDB invest…	0.0	1.0	0.0	["rt sumishacna","# 1mdb","channelnewsasia","thejusticedept","just commission","fbi"]	11	[{"score":7.874893767157175,"topic":"smrt privatisation"},{"score":7.871941157177587,"topic":"benefits"},{"score":6.906815672134343,"topic":"boo junfeng"},{"score":5.913734349488879,"topic":"manager karanka"},{"score":5.913142976053931,"topic":"negredo"},{"score":5.91196040659015,"topic":"middlesbrough"},{"score":5.910178737101346,"topic":"commuters"},{"score":5.852444707128386,"topic":"mfa"},{"score":4.934623209503017,"topic":"prison film apprentice"},{"score":4.915623484197605,"topic":"hawker"},{"score":2.978983462994991,"topic":"channelnewsasia"}]
756435793497980928	ChannelNewsAsia: RT SumishaCNA: But MACC says its cooperation with FBI is focused on possible fraud & money laundering by a businessman tho…	0.0	0.66	0.33	["possible fraud","rt sumishacna","channelnewsasia","businessman tho","macc","money laundering","fbi","cooperation"]	11	[{"score":7.868596056672765,"topic":"smrt privatisation"},{"score":7.865645807954596,"topic":"benefits"},{"score":6.901292153118292,"topic":"boo junfeng"},{"score":5.9090050175237785,"topic":"manager karanka"},{"score":5.908414117022026,"topic":"negredo"},{"score":5.907232493282764,"topic":"middlesbrough"},{"score":5.905452248630783,"topic":"commuters"},{"score":5.847764389719506,"topic":"mfa"},{"score":4.930676892353609,"topic":"prison film apprentice"},{"score":4.911692361509583,"topic":"hawker"},{"score":3.574347848033328,"topic":"channelnewsasia"}]
756435830776795138	#world #singapore Fears for peace deal as fighting flares in Mali's desert north: Tuareg rebels battled... https://t.co/p1eQ2jPr4s #news	0.0	1.0	0.0	["#news","tuareg rebels","desert north","peace deal","flares","#singapore fears"]	11	[{"score":7.863876079170811,"topic":"smrt privatisation"},{"score":7.860927600159394,"topic":"benefits"},{"score":6.897152412882229,"topic":"boo junfeng"},{"score":5.905460500745847,"topic":"manager karanka"},{"score":5.904869954695773,"topic":"negredo"},{"score":5.903689039753533,"topic":"middlesbrough"},{"score":5.901909862981341,"topic":"commuters"},{"score":5.844256608133387,"topic":"mfa"},{"score":4.927719225721125,"topic":"prison film apprentice"},{"score":4.908746082748304,"topic":"hawker"},{"score":3.5722037754052036,"topic":"channelnewsasia"}]
